qid,query
test-economy-bepiehbesa-pro04a,it doesn t serve its purpose subsidies to larger farmers the cap as originally proposed was aimed to support small local family farmers which have difficulties with sustaining their business in competitive environment the conference in stresa in 1958 that helped define cap s objectives stated given the importance of family structures in european agriculture all means should be taken in order to strengthen the economic and competitive capacity of the family enterprise 1 however the current model of cap gives direct payments to farmers according to area of their farms that means that the major recipients of cap are actually the biggest players in agricultural industry according to economist 80 of the subsidies go to 20 of the richest farmers 2 therefore the money is spent to support large companies and wealthy landowners who could easily compete in eu market even without such abhorrent support from eu taxpayers 1 knudsen ann christina romanticising europe rural images in european union policies kontur no 12 2005 p 52 2 the economist europe s farm follies 8 december 2005
test-economy-bepiehbesa-con01a,cap maintains european food security the subsidies to agriculture are important for maintaining self sufficiency to enable europe to feed its own citizens in the world of fluctuating markets global climate change commodity crisis such in 2008 the state intervention is even more important because that means that the needed goods can become unavailable without eu s help the prices can fluctuate wildly which can be of concern mainly for poorer parts of eu where the major part of household spending is still food and non alcoholic beverages to prevent this kind of situations only the continent wide policy can be an effective measure the markets of other countries can compensate losses from others and vice versa the result of a secure supply of affordable food has been that the amount an average eu household devotes to food has halved since 1960 1 1 european commission cap how much does it cons food prices ec europa eu
test-economy-thhghwhwift-pro03a,a fat tax levels out the playing field for healthier food an important reason why people continuously turn to unhealthy fat sugar and salt laden food is the simple fact that it s often cheaper than a more wholesome meal comprised at least in part of fresh produce a study done at the university of washington found that when they compared the prices of 370 foods junk foods not only cost less but junk food prices are also less likely to rise as a result of inflation 1 a similar conclusion was reached by a group of australian researchers who found that the prices of healthy food have risen 20 per cent above inflation while the harmful counterpart have actually dropped below inflation as much as 20 per cent below 2 noting that obesity is more prevalent in groups of lower socioeconomic status we find that the price of food is a substantial incentive for consumption thus it is only reasonable to levy a tax against unhealthy fatty food in order to give healthy food a fighting chance 1 parker pope t a high price for healthy food published 12 5 2007 accessed 9 12 2011 2 burns c the rising cost of healthy foods published 10 16 2008 accessed 9 12 2011
test-economy-thhghwhwift-con03a,it hits the most vulnerable part of society hardest the practical consequence of an additional tax on what the government considers fatty unhealthy food will disproportionately affect the poorest part of the population who often turn to such food due to economic constraints these were the concerns that stopped the romanian government from introducing a fat tax in 2010 experts there argued that the countries people keep turning to junk food simply because they are poor and cannot afford the more expensive fresh produce what such a fat tax would do is eliminate a very important source of calories from the society s economic reach and replace the current diet with an even more nutritionally unbalanced one even the who described such policies as regressive from an equity perspective 1 clearly the government should be focusing its efforts on making healthy fresh produce more accessible and not on making food in general regardless if it s considered healthy or not less accessible for the most vulnerable in our society 1 stracansky p fat tax may hurt poor published 8 8 2011 accessed 9 12 2011
test-economy-fiahwpamu-con01a,realistic barriers there are significant barriers to introducing microfinance microfinance can t reach everywhere a lack of infrastructure or poor infrastructure can mean that microfinance initiatives often can t reach where need is greatest those who are poorest most need money just to get buy not to invest they would be unable to repay even tiny loans it returns to the question of who is the poorest and what do we know about them where they are what they need and why are they poor secondly structural constraints limit the ability for microfinance to be sustainable and provide a long term solution bad governance inadequate structures to regulate microfinance and political instability mean the theoretical benefits of microfinance may not become a lived reality thirdly who is involved in the supply the involvement of multiple actors ngos communities the state and private sector complicates how microfinance is being run and therefore the effectiveness tensions emerge with such partnerships as each actor has the different objectives and motivations
test-economy-eptpghdtre-con03a,after three years it is clear that president obama s budget busting policies have not created jobs and have only added to our debt the obama administration has been profligate with taxpayers money has failed to deal with the economic crisis and has increased the debt his policies on health care show that he is more interested in controlling people s lives than he is in encouraging enterprise and industry it s the same story that is always heard from democrats they say that they re interested in encouraging business but instead all they really want to focus on is getting the government involved in as many areas of life as possible especially in the running of the market after three years in office obama has done nothing to improve the life chances of the american people growth and employment have stagnated gdp growth has been under 1 per year while unemployment is up to 9 1 from 7 8 i while regulation and taxation have blossomed i kristol william weekly standard obama no fdr on unemployment npr 2 september 2011
test-economy-epehwmrbals-pro03a,increasing a standard even if not as high as the donor would want increases the standard of the present situation increasing the required standard of business and labour will result in increases to the current standard labour and business standards even before aid is entirely tied as countries implement changes to ensure they get the most possible aid simply setting an expected level of labour and business standards will therefore create improvement in those standards in the case of the decent work country programme for bangladesh 2006 2009 bangladesh has been implementing the program due to its positive benefit towards achieving the millennium development goals this is despite challenges such as the lack of employment opportunities in the country the programme has been successful in improving social protection working conditions and rights for female male and children workers in a few sectors and areas 1 1 international labour organization bangladesh decent work country programme 2012 2015 2012
test-economy-epehwmrbals-pro04a,historically the donor of foreign aid has always set down pre requisites when a donor nation parts with foreign aid for development to a nation it must always choose who it prefers to give it to as there is a limited pot of money to donate there needs to be a way of allocating it it is not surprising therefore that countries with shared colonial histories tend to dominate aid flows thus britain has historically given most aid to countries that were its colonies in 1960 malta and cyprus received most while india was the biggest recipient for much of the rest of the 20th century 1 further often countries offering aid such as the us the uk and the eu require the pre requisite of democracy or the start of a democratisation process therefore it is justified to add a pre requisite for better standards of business and labour as it helps implementation and principally meets the goals of the developmental aid itself 2 1 provost claire uk aid where does it o and how has it changed since 1960 datablog guardian co uk 14 april 2011 2 dollar david and alesina alberto who gives foreign aid to whom and why journal of economic growth volume 5 no 1 mar 2000
test-economy-epehwmrbals-con02a,there is nothing wrong with individualised standards it is the question on implementing them better and not raising standards the chances that these international labour standards are even relevant to these developing nations are low for example india need not ratify the two core conventions on protecting trade union rights because these are rights that pertain to workers in formal employment a majority of india s workforce is not in formal employment and hence not covered by any legal provisions similarly in many developing economies a large portion of the workforce is engaged in subsistence farming something that labour standards are never going to apply to as those involved will do whatever they need to in order to get by therefore there needs to be a different standard applied to the situation specific problems what needs to be recognised is how no to low labour standards in developing countries can be a significant improvement over the only alternative that was previously available subsistence farming one size fits all does not work in such a diverse global economy and donors should recognise the benefits of helping development to bring people out of subsistence farming
test-economy-epehwmrbals-con04a,there is uneven implementation of labour standards even in western countries western countries often do embrace high levels of labour standards or do not follow their labour regulations germany for example has no minimum wage 1 while the usa has no legal or contractual requirement to provide minimum amounts of leave 2 moreover it is the demand for the cheapest possible products that drives down labour standards worldwide if western nations truly want to change labour standards then the way to do it is with the consumer s wallet not the aid chequebook british clothing retailers such as primark are often shown to be buying their products from sweatshops that use illegal workers and exploit their labour 3 if there is to be real lasting change in labour standards western firms need to be the ones pushing high labour standards and consumers would need to not automatically go for the cheapest product available 1 schuseil philine a review on germany s minimum wage debate bruegel 7 march 2013 2 stephenson wesley who works the longest hours bbc news 23 may 2012 3 dhariwal navdip primark linked to uk sweatshops bbc news bbc 01 dec 2009 web
test-economy-beghwbh-pro01a,fastest possible transportation over a short distance public transportation has not been getting much faster over the last few decades the fastest method of transport supersonic jets in the form of concorde ceased operation in october 2003 1 even if at some point a new generation of supersonic planes are built these will not be ideal for travelling between cities that are comparatively close together the time spent getting the plane up and down from cruising altitude means they would take longer over these short distances than a slower option at ground level the hyperloop at more than 700mph will be twice as fast as high speed rail to take the different options on the san francisco los angeles route cars take 5hours 30minutes the proposed high speed train would take 2hours 38minutes by plane takes 1hour 15minutes whereas the hyperloop would only take 35minutes 2 1 end of an era for concorde bbc news 24 october 2003 2 musk elon hyperloop alpha spacex 12 august 2013 p 8 56
test-economy-beghwbh-con03a,there have been similar suggestions before for intercity travel the hyperloop is not the first proposal to use tubes with low or no pressure in them a very high speed train was proposed by robert m salter in 1972 this as a train running in a vacuum would have gone substantially faster than anything that is currently being proposed travelling at around 3000 mph 1 nor is this the first proposal for a pneumatic transport system such trains were around in the 19th century they were first proposed as far back as 1812 2 and several short demonstration tracks were constructed such as the beach pneumatic transit in new york which opened in 1870 3 such idea has not got off the ground in the past and there seems no reason why they should now when the basic technology is pretty much the same 1 salter robert m the very high speed transit system rand corporation 1972 2 medhurst george calculations and remarks tending to prove the practicability effects and advantages of a plan for the rapid conveyance of goods and passengers upon an iron road through a tube of 30 feet in area by the power and velocity of air d n shury 1812 3 mihm stephen new york had a hyperloop first elon musk bloomberg 14 august 2013
test-economy-beghwbh-con01a,it will never work the plan for the hyperloop is sound technically but would it work politically it is unlikely that the california high speed rail project will be scrapped simply because there is a new competitor on the block the hyperloop has the advantage of being cheap but it is cheap because it is being built in the middle of an existing highway the interstate 5 building the hyperloop would therefore cause traffic chaos so there would not be much political support 1 build it elsewhere and land would need to be bought just as with proposals for high speed rail maglevs are like the hyperloop practically sound one travels from shanghai airport into the center of the city 2 but they have not been built high speed trains despite being slower have been the preferred method for creating high speed transportation systems because they can easily connect into the existing rail infrastructure a problem for both the hyperloop and maglevs 1 yarow jay 41 years ago a scientist explained why elon musk s hyperloop is doomed business insider 12 august 2013 2 kidman alex shanghai s maglev train astonishingly fast and a little dull gizmo 12 september 2011
test-economy-bepahbtsnrt-pro01a,vulnerable to unrest relying on tourism ensures that the economy is at the mercy of unrest the violence and break down in law and order following the tunisian revolution resulted in a notable decrease in tourists as tourists were unwilling to visit an area which they view as dangerous this is demonstrated by the footfall of tourists which declined from 6 487 000 in 2010 to 4 456 000 in 2011 1 the increase in attacks by salafists a conservative sect of islam which promotes sharia law and has attacked tourist destinations has dissuaded many potential visitors2 this has been exacerbated by government travel information which generally advises against visiting regions during periods of unrest especially for westerners who are perceived as profitable targets for ransom3 the resultant decrease in tourists reduces revenue making tourism an unreliable industry for tunisia 1 african manager tunisia tourism clear improvement but a timid pace data accessed 24 january 2014 2 whewell t justice kiosk tunisia s alternative law enforces bbc 30 july 2013 3 department of foreign affairs and trade kidnapping threat worldwide
test-economy-bepahbtsnrt-pro03a,overseas competition tunisia s tourism industry is at risk from overseas competition international tourism is a very competitive market relying on the industry is therefore an illogical policy tunisia is already being undercut on prices by other countries despite its low fees morocco spain and turkey can afford to charge a lower price for package tours than tunisia due to better air transportation links1 even before the jasmine revolution tunisia was starting to lose ground to these countries the ten years before the removal of ben ali saw the number of tourists to tunisia rise from five to seven million whilst morocco rose from five to nine million2 outside of the mediterranean tunisia must compete with popular tourist destinations such as the far east north america and australasia 1 african manager tunisia tourism clear improvement but a timid pace data accessed 24 january 2014 2 achy l the tourism crisis in tunisia goes beyond security issues al monitor 26 june 2012
test-economy-bepahbtsnrt-pro04a,tourism causes pollution the tourism industry in tunisia results in notable damage to the environment without sustainability economic growth will only last in the short term this is especially pertinent for tourism where environmental beauty is of particular importance from the construction of infrastructure and travel to the general waste produced tourism is problematic in the sense that it can often cause pollution which in turn damages the country s reputation1 most tourists to the region are from europe although there are an increasing number of russians which means travel becomes a major source of pollution a return journey via plane from london to tunis creates around 310 kg of co2 standard passenger jets create around 0 17kg of co2 per km 2 this is disproportionately damaging compared to other vehicles but is the most practical way of reaching tunisia other impacts such as overuse of water land degradation and littering can all cause problems as well3 1 united nations environment programme environmental impacts data accessed 28 january 2014 2 bbc pollution warning on holiday flights 1 may 2000 3 united nations environment programme tourism s three main impact areas data accessed 28 january 2014
test-economy-epsihbdns-pro01a,the government has a right to make decisions in the best interest of the people man is a social being therefore people live in communities where decisions that affect the many are taken by representatives of the many thus a social contract exists between the people and their government 1 in exchange for part of their autonomy and freedom the government ensures that policies are made in the best interest of people even if this might come at the expense of short term interests for some individuals this is a typical example of this kind of case the trend is emptying the countryside stopping the production of agricultural goods and hollowing the amenities provided by the cities even if each individual has a personal incentive to move to the cities the harm to the cities is greater than their accumulated individual gains it is in these cases that the state must act to protect its people and ensure long term benefits 1 d agostino fred gaus gerald and thrasher john contemporary approaches to the social contract the stanford encyclopedia of philosophy winter 2012 edition edward n zalta ed
test-economy-epsihbdns-con02a,it is practically impossible to control people s movement one of the major problems with the proposal lies in the very fact that we are indeed dealing with developing nations these nations have very limited capacity to manage this kind of system what will happen instead will be a state of confusion where the law will be upheld in some parts while ignored in others the case in china clearly shows that corruption follows in the wake of this kind of legislation where urban hukous are sold illegally or officials are frequently bribed to ignore the law 1 furthermore it only causes those who choose to move to the cities in spite of the law to be alienated from society and live a life outside of the law once outside of the law the step to other crimes is very small as these people have little to lose 2 in short the law will only work in some cases and where it works it will lead to increased segregation and more crime 1 wang fei ling organising through division and exclusion china s hukou system 2005 2 wu s l and treiman the household registration system and social stratification in china 1955 1996 springer 2004 demography vol 2
test-economy-epsihbdns-con04a,restrictions cause an incredible loss of potential one of the best things about a functioning developed nation is that young people can choose their profession apart from this being beneficial for the individual this means that the best suited person for a given trade will often be the same that pursues it if we prevent people from moving freely we deprive the cities of talented people whose talents and skills are much better suited for urban professions than for rural jobs in short this policy would make farmers out of the potential lawyers politicians doctors teachers etc indeed this is the whole basis of most models of migration people leave rural areas because there is surplus labour in that area while the cities needs new workers 1 1 taylor j edward and martin philip l human capital migration and rural population change handbook of agricultural economics
test-economy-epsihbdns-con03a,rural life is miserable and has higher mortality rates than cities this planet does not find worse living standards anywhere than in the rural areas of developing countries these are the areas where famine child mortality and diseases such as aids plague the people 1 china s hukou system has condemned millions of people to premature death by locking them in areas that never will develop 2 while the cities enjoy the benefits of 12 growth the villages are as poor and deprived as ever 3 it is a poorly concealed policy aimed at maintaining a gaping social cleavage and allowing the rich to remain rich 1 maxwell daniel the political economy of urban food security in sub saharan africa 11 london elsevier science ltd 1999 world development vol 27 p 1939 1953 s0305 750x 99 1 2 dik tter frank mao s great famine london walker amp company 2010 3 wang fei ling organising through division and exclusion china s hukou system 2005
test-economy-epsihbdns-con01a,freedom of movement is an intrinsic human right every human being is born with certain rights these are protected by various charters and are considered inseparable from the human being the reason for this is a belief that these rights create the fundamental and necessary conditions to lead a human life freedom of movement is one of these and has been recognised as such in article 13 of the universal declaration of human rights 1 if a family finds themselves faced with starvation the only chance they have of survival might be to move to another place where they might live another day it is inhuman to condemn individuals to death and suffering for the benefit of some nebulous collective theory while we might pass some of our freedoms to the state we have a moral right to the freedoms that help us stay alive in this context freedom of movement is one of those 1 general assembly the universal declaration of human rights 10 december 1948
test-economy-bepighbdb-con03a,political regime has a limited impact on development it can be argued that a good economic policy such as china s economic policies have helped development but a free market policy can be done with any form of government and cannot be exclusively attached to a dictatorship or a democracy any political system can use it although it has been noted that south korea was an autocracy during economic takeoff its economy has also grown significantly since democratization with gni per capita growing from 3 320 in 1987 to 22 670 in 2012 1 another example is that spanish economic growth in the 1950 2000 period the 1960s economic miracle in spain was not necessarily caused by franco s regime he controlled the country in the 1950s when the country did not have such economic success in 1959 franco opened up the spanish economy internationally ending the isolationist economic policies established following the civil war so making the country free market bringing dividends as a result spain also grew economically after the collapse of the franco government continuing on following on from eu membership 1 the world bank gni per capita atlas method current us data worldbank org
test-economy-bepighbdb-con01a,democracy acts in the interest of the general population which is good for development it can be argued that a good economic policy such as china s economic policies have helped development but a free market policy can be done with any form of government and cannot be exclusively attached to a dictatorship or a democracy any political system can use it although it has been noted that south korea was an autocracy during economic takeoff its economy has also grown significantly since democratization with gni per capita growing from 3 320 in 1987 to 22 670 in 2012 1 another example is that spanish economic growth in the 1950 2000 period the 1960s economic miracle in spain was not necessarily caused by franco s regime he controlled the country in the 1950s when the country did not have such economic success in 1959 franco opened up the spanish economy internationally ending the isolationist economic policies established following the civil war so making the country free market bringing dividends as a result spain also grew economically after the collapse of the franco government continuing on following on from eu membership 1 the world bank gni per capita atlas method current us data worldbank org
test-international-miasimyhw-pro05a,the freedom to move is a human right mobility is a human right which needs to be enabled across national spaces and africa obstacles need to be removed mobility enables access to interconnected rights such as ensuring women their right to move enables empowerment in the political social and economic spheres taking the case of migration of young people the process reflects a right of passage a means of exploring opportunities and identity for example the mourides of senegal have established a dense network sustaining informal trading across multiple scales based on a foundation of brotherhood youths leaving rural areas become integrated into dynamic social networks and educated within the mouride culture as research in tanzania shows although migration is not a priority for all youths many identify the opportunity as a time to prove yourself and establish your transition into adulthood the process empowers human identity and rights
test-international-miasimyhw-con03a,who is left behind in promoting a free labour market we need to ask who is left behind to understand the developmental nature of migration investigation is needed into who doesn t migrate the non migrant s lifestyles raise key concerns data from the eac indicates the eac labour market remains popular among over 65 s and in favour of men and further a majority of employment occurs within agriculture 1 the labour market remains inadequate in providing jobs for women and youths women and youths reflect disproportionate numbers of those forced to adapt and create new livelihoods following migration further migrants are returning home retiring and therefore with limited effect on productivity the impact of migration is distributed unequally in a previous study by brown 1983 the detrimental effect of male out migration from rural areas in botswana was indicated family units were altered changing to being predominantly female headed households the lack of human capital resulted in sustaining the agrarian crisis and women were forced to cope with the burden of care little assurance was found as to whether the men would return or remit resources 1 eac 2012
test-international-gmehwasr-pro02a,it is in the national interest for democracies to support those seeking to oust dictators democracies should support moderate groups seeking to oust dictators because the result will hopefully be a moderate democratic state this would then be a reliable partner for the future that would be more willing to help engage and resolve the region s problems but this is not all about being high minded and wanting to promote democracy in the middle east arms need to be provided in order to ensure future influence in syria we already know that there are jihadis operating in syria so it is plain that this is a conflict that will eventually have wider implications for the west if we want to have influence in syria after assad is overthrown then we need to begin helping opposition groups it is in our interest to build up the moderate groups so as to deny support to the extremists once this is over we would be in a much better position if we have grateful friends on the ground rather than groups who are resentful that we provided fine words but no real help we don t want to find ourselves having to root out terrorists from the air using uavs 1 1 hokayem emile in roundtable arming the syrian rebels foreign policy 21 february 2013
test-international-gmehwasr-pro01a,syria clearly meets the standards for intervention the assad regime has clearly lost its legitimacy and has precipitated a humanitarian crisis in syria the february estimate of killed 1 is up from an estimate of only a month before 2 so clearly the violence is escalating the conflict is also affecting neighbours refugees have flooded into jordan lebanon and turkey and israel is already believed to have attacked a convoy or research facility involved in chemical and biological weapons development 3 clearly the presence of these weapons show how much worse the situation could get if assad is not overthrown not intervening risks the whole region being slowly destabilised and drawn in to the conflict 4 1 nichols michelle syria death toll likely near 70 000 says u n rights chief reuters 12 feb 2012 2 data suggests syria death toll could be more than 60 000 says un human rights office un news centre 2 january 2013 3 q amp a israeli strike on syria bbc news 3 february 2013 4 byman daniel in roundtable arming the syrian rebels foreign policy 21 february 2013
test-international-gmehwasr-pro03a,the free syrian army is outgunned the syrian army is one of the biggest armies in the world it is nothing like the poorly equipped libyan army that was beaten by western backed rebels in 2011 the government has aircraft and helicopters that are used to bomb the rebels and heavy russian built tanks that are impervious to most of the small arms the free syrian army has providing arms would quickly even the odds light anti tank weapons would be effective against syrian armoured vehicles repeating the success with which hezbollah employed them when they knocked out sixty israeli armoured vehicles in 2006 1 while man portable air defence systems would quickly make the skies too dangerous for the syrian airforce so protecting free syrian controlled areas from the threat of attack from the air 2 1 cordesman anthony h preliminary lessons of the israeli hezbollah war center for strategic and international studies 17 august 2006 p 18 2 doran michael and shaikh salman arm the syrian rebels now foreign policy 8 february 2013
test-international-gmehwasr-con05a,would it work the most fundamental question for any policy is whether it would actually work if implemented in this case it seems to be doubtful that in practice arming the rebels would be enough to allow them to prevail it will simply be helping to even the odds providing enough arms to prevail over a fully equipped army that is supplied by iran and russia would require a truly colossal effort no one is seriously going to consider providing m1 abrams tanks to overcome syrian armour when there are even concerns about providing anti aircraft missiles even supporters of arming the rebels such as senator john mccain say this alone will not be decisive all arming the rebels does then is make the government appear to be doing something in a bad way since it is an unpopular policy and stick a toe in the water also bad as that may lead to escalating commitments and another decision point six months down the line 1 1 lynch marc shopping option c for syria foreign policy 14 february 2013
test-international-gmehwasr-con04a,possibility of being drawn into a long drawn out conflict even just providing the rebels with arms risks drawing the powers that supply those arms into the conflict 1 this is because it gives the intervening power a stake in the conflict once weapons have been supplied allowing the syrian government to reassert control would be a large foreign policy reversal and would damage relations with the syrian government for years to come we need only look at the vietnam conflict to know that what starts out as a very small commitment can rapidly escalate when the government decides it cannot afford to back down what starts as just arming the rebels could quickly lead to troops on the ground indeed it might require men on the ground right from the start as if we were to be providing heavy weapons the rebels would need training in how to use those weapons if they are to seriously be considered an equaliser 1 byman daniel in roundtable arming the syrian rebels foreign policy 21 february 2013
test-international-gmehwasr-con01a,sovereignty and non intervention in internal affairs it is a clear international rule that nations are sovereign and other states are simply not allowed to be making interventions into another country s domestic affairs the un charter emphasises nothing contained in the present charter shall authorize the united nations to intervene in matters which are essentially within the domestic jurisdiction of any state 1 within a state only the government is legitimate as the supreme authority within its territory 2 this is to prevent the bigger and richer powers from doing exactly this sort of thing to obtain the result they want inside another country this is why russian foreign minister sergei lavrov stated international law does not permit the supply of arms to non governmental actors and our point of view is that it is a violation of international law in response to suggestions that the uk would arm the syrian rebels 3 1 un general assembly article 2 charter of the united nations 26 june 1945 2 philpott dan sovereignty the stanford encyclopedia of philosophy summer 2010 edition edward n zalta ed 3 abbas mohammed russia says arming syrian opposition would be illegal reuters 13 march 2013
test-international-aghbfcpspr-pro05a,reparations demonstrate a true concern for the developing world even alongside the colonial justifications for providing reparations there are also many other strong reasons why former colonial powers should grant reparations former colonial powers tend to be economically developed like america britain and france the developed world should recognise the dire poverty and social challenges fed by the developing world today giving aid as an act of charity can sometimes be seen as derogatory 1 and is even rejected by the potential recipients 2 3 4 however reparations allows a transfer of wealth between these countries in a way which is sensitive to the history between them and which also demonstrates a desire to improve their relationship it allows aid to be given to the developing world in a means which is dignified but not spurious 1 accessed from on 12 09 11 2 accessed from on 12 09 11 3 accessed from on 12 09 11 4 accessed from on 12 09 11
test-international-aghbfcpspr-pro04a,reparations would effectively right the economic imbalance caused by colonialism given that much of the motive for colonisation was economic many former colonies have suffered damage to their natural resources 1 or human resources 2 which has left them less able to sustain a healthy economy colonists targeted countries with rich natural resources and little ability to defend themselves from invasion and manipulation by this method they could supply their own markets with the natural resources which they had already exploited at home 3 and find cheap or free human labour for their markets 4 given that powerful countries such as britain 5 and france 6 gained their own economic prosperity through the exploitation of the economic potential of the colonies it is entirely appropriate and logical that they should pay reparations as compensation in this way the economic disparity between former colonies and colonists would be equalised 1 accessed from on12 09 11 2 accessed from on 12 09 11 3 accessed from 12 09 11 4 accessed from on 12 09 11 5 accessed from on 12 09 11 6 the haitian revolution and its effects patrick e bryan accessed from on 12 09 11
test-international-aghbfcpspr-con03a,reparations unfairly target the taxpayers of former colonial powers who had nothing to do with the deeds committed under colonisation it is unclear who exactly is being punished under this mechanism ordering reparations rather than for example a public apology from a monarch or government only serves to harm tax paying citizens whose money would be used to pay such reparations there is a huge disconnection between the people who actually committed wrongs and the people who are now forced to literally pay for them this is likely to lead to an increase in hostility from the taxpayers who do not understand why they are being punished towards the people of former colonies it is no longer a case where reparations could ever be paid from the direct profits of exploitation as any profit from that must have been spent long ago it is wrong to impose undue guilt and obligation of payment on to people who are entirely disconnected from that history
test-international-apwhbaucmip-pro01a,the solemn declaration the solemn declaration did not just highlight the goal but also that it would be achieved through three techniques by 1 addressing the causes of conflicts economic and social disparities strengthening judicial systems to ensure accountability and reaffirming collective responsibility 2 preventing emerging sources of conflict such as piracy getting a foothold and 3 engaging in conflict prevention 1 africa has been building the african peace and security architecture to address these causes of conflict it has created the peace and security council that facilitates the au s response to crises it can engage in actions from humanitarian assistance to military intervention if there are particularly grave circumstances such as genocide 2 when it does authorise action this action is coordinated by the au commission when it comes to peaceful resolution of conflict the au has a panel of the wise made up of former presidents and others with lots of influence and moral authority who use preventative diplomacy to try to resolve conflicts 3 1 african union 2013 p 5 2 williams paul d the african union s conflict management capabilities council on foreign relations october 2011 p 7 3 ibid p 12
test-international-apwhbaucmip-pro03a,the increasing effectiveness of the african union the african union has been taking a much more active stance in preventing and resolving conflict since 2003 responsibility for peace in africa has been with the peace and security council this body has authorised au interventions in somalia sudan burundi and the central african republic 1 the african union is not the only organisation engaged in peacekeeping the economic community of west african states ecowas has also been actively engaged in peacekeeping having been deployed in numerous conflicts since the 1990s most recently in mali where they took part alongside french forces in defeating an islamist insurgency 2 the au is also boosting its collective capacity to respond to crises creating the african standby force made up of five regional brigades of 4000 soldiers this force when complete will enable rapid deployment anywhere in africa so helping to prevent crises becoming full scale wars 3 1 peace and security council peaceau org 23 july 2013 2 news24 ecowas urges members to send troops to mail 23 october 2013 3 cilliers jakkie the african standby force an update on progress institute of strategic studies march 2008
test-international-apwhbaucmip-con04a,no mechanism to prevent crises and war exists within countries it is the state that ensures that conflict does not occur the state has a monopoly on the use of force so ensures law and order there is no such hierarchy between states african nations as with most other states in the world believe in the sovereign right of states to manage their own affairs in the same document as there is a pledge to end war respect for the sovereignty and territorial integrity of each of its au s member states is reaffirmed 1 while states are considered sovereign there is no possible way to create a mechanism to ensure that conflicts do not happen the au cannot dictate to its members to ensure they avoid internal conflicts even if the au knows a conflict is coming as those members are the stakeholders 2 all that the au can do is react to ongoing conflicts when it is already spilling out of control and encourage good practice 1 african union 2013 p 1 2 williams 2011 p 9
test-international-apwhbaucmip-con03a,gains may be reversed events can t be foreseen africa still has many fragile states the institute of strategic studies africa identified 26 fragile states meaning they have weak governance conflict and violence inequality and poverty including dr congo and ethiopia and forecasts that there will still be 11 fragile states by 2050 1 this rather implies that war will not be ended by 2050 let alone 2020 even in countries that are considered stable events can quickly spiral into conflict mali was considered to be democratic and reasonably stable before a coup in 2012 there were multiparty elections in 1992 it held regular elections that passed international inspections its first president konar willingly stood down there was comparatively good freedom of speech and media 2 yet after a coup in 2012 it went downhill to the point of requiring intervention by french troops in early 2013 1 cilliers jakkie and sick timothy d prospects for africa s 26 fragile countries iss africa p 7 2 whitehouse bruce what went wrong in mali london review of books vol 34 no 16 20 august 2012 p 17
test-international-iighbopcc-pro02a,only an international treaty can create penalties for non compliance a non binding agreement will not have any penalties for any countries that do not comply with it this sets the agreement up for failure without a binding agreement a government will find it difficult to bind its successors who may back track in the decades that follow some states are backtracking even before the agreement is finalised the uk has been abandoning its green policies cutting subsidies for renewables cancelling carbon capture and storage reducing funding for domestic energy efficiency and selling the green investment bank 1 if governments will take such measures before the agreement is even finished then what hope does it have in the future if there is nothing to persuade sovereign governments to comply with their pledges 1 monbiot george on climate change this government is indifferent to life in love with death the guardian 2 december 2015
test-international-iighbopcc-con03a,a more informal agreement avoids the us congress the united states congress is a potential hurdle for any climate agreement while president barack obama is keen to make tackling climate change a legacy of his presidency the republican dominated congress is both likely to try to block the president for that very reason and is sceptical of climate change it is therefore a major benefit to have an agreement that will not need to be submitted to congress for approval as any treaty needs to be confirmed by the senate the secretary of state kerry argues that it is definitely not going to be a treaty and not going to be legally binding reduction targets like kyoto it won t need to be passed to the senate because the president already has the power to implement the agreement through existing law 1 1 mufson steven and demirjian karoun trick or treaty the legal question hanging over the paris climate change conference washington post 30 november 2015
test-international-bldimehbn-pro02a,on issues such as gay marriage human rights activists have taken the line that the right to marry is nobody else s business that principle of privacy should work both ways many have argued that issues relating to homosexual relations are fundamentally a matter of privacy that we should respect the rights of individuals to live their lives as they see fit without having the views actions and opinions imposed upon them 1 it s a reasonable position but must surely relate to viewers and readers as much as it does to the subjects of news stories if gay men and women have the right to live their lives free from the intervention of other traditions and beliefs then so do those communities religious and otherwise that find some of their demands offensive or objectionable if the rights to privacy and self determination are supported by those who support gay rights then it would be inconsistent to suggest that this does not generate a right to avoid offence on behalf of those receiving news 1 human rights campaign should gay marriage be legal procon org updated 10th august 2012
test-international-bldimehbn-con03a,journalism should report the experiences of the vulnerable and oppressed just as much as those of the elite and powerful the idea that people are not widely interested in the lives of their fellow citizens is clearly untrue indeed people sell papers is one of the oldest sayings in journalism however there is also a moral obligation on journalists to report the news that impacts on the marginalized the most this is demonstrably the case as it tends to those stories that bring to life disadvantage or the vulnerable just as much as those that report the misdeeds of the powerful that win journalists the recognition of their peers and the professional awards and prestige that goes along with that pulitzers and others are rarely handed out for reporting what is comfortable mundane or safe for example the 2012 pulitzer for local reporting was for an article on the sex scandal at penn state and feature writing on haunting story of a woman who survived a brutal attack that took the life of her partner 1 1 2012 winners and finalists the pulitzer prizes
