qid,query
test-international-iighbopcc-con02a,only a non binding agreement would get the targets necessary fully binding treaties with mechanisms for compliance are the gold standard for agreements between nations but because they are onerous they are the most difficult kind of treaties to get agreed to start with if the aim were such an agreement it would unfortunately never happen this has been demonstrated by the years of successive failures in crafting climate agreements cop 15 is the most notable expectations were immensely high for a binding international treaty but there was a failure to deliver largely because governments did not want a binding international solution which is what was being negotiated at copenhagen 1 1 bbc news why did copenhagen fail to deliver a climate deal 22 december 2009
test-international-iighbopcc-con01a,sovereign states should be allowed to set their own targets and be trusted to meet them states are sovereign entities meaning that only they have power within their borders and climate change should not be a cause for groups of countries meddling in the business of others each state making its own commitment and then doing its own monitoring and enforcement is the right way to go about preventing climate change by doing it this way no countries will feel unduly burdened or persecuted
test-international-amehbuaisji-pro03a,the american people support icc membership in a democracy the voice of the people should carry weight in determining how the country acts internationally according to a 2005 poll carried out by the chicago council on foreign relations 69 of the us population are in favour of us participation in the icc this clearly shows that the us people are unconvinced by the arguments on the theorized drawbacks of the international criminal court and are happy for it to be ratified
test-international-amehbuaisji-con02a,risk of lawfare against israel the specific position that israel is in places it at a unique risk of lawfare the use and abuse of the legal process by states for political ends a particular concern is article 8 2 b viii which could be used as a particular tool to attack israel over the settlements policy issues over settlements in the west bank should be resolved by negotiation during the existing albeit fractious peace process rather than being used as a tool for those who wish to derail good faith negotiations by dragging matters in to the hands of the international courts israel has regularly been singled out for particular beration by un bodies for example over half of the country specific resolutions passed by the un human rights council have been about israel while praising muammar gadaffi
test-international-gpdwhwcusa-con05a,a un standing army is unnecessary a un standing army is unnecessary in many cases un missions are very successful in guatemala for example a un peacekeeping mission was essential in enabling the conclusion of a decades long civil war in 1997 when there are problems these are more to do with lengthy and difficult security council deliberations inadequate mandates etc rather than how long it took to gather a force together in srebrenica for example where thousands of bosnian men and boys were slaughtered by serbian troops the problem was not the absence of peacekeepers on the ground but an inadequate mandate to use force the un would be much better spending its efforts on setting up a proper peacekeeping department and streamlining the un as a whole
test-international-gpdwhwcusa-con04a,a u n standing army renders the united nations a de facto state but without a territory or a population essentially only governments have standing armies so this plan would inevitably make the un more like a world government and one which is not democratic and where in china a totalitarian state has veto power over key decision making this means a standing army may actually be counter productive impairing current perceptions of the un s selfless neutrality undermining its moral authority and its ability to broker peace agreements if the un becomes an institution with its own voice the fears that the un would lose its role as the honest broker in international affairs would come to fruition 1 1 miller 1992 3 p 787
test-international-gpdwhwcusa-con01a,a un standing army would not be cost effective the cost of such an army would be very high especially if it were to include purchase of air and sea transport to reach theatres of operation added to the high costs of permanent establishment and training and equipping the force for every possible type of terrain state armed forces have the advantage of preparing for specific battles with specific enemies any un standing force would be forced by its very nature to prepare for every enemy in every environment such a scope is neither desirable nor easy to overcome without great expense and large numbers at present the un model is preferable it can draw upon different kind of troops for different kinds of missions from whatever member states feel best equipped to deal with a particular situation
test-international-ghbunhf-pro05a,most international co operation can takes place outside un framework the major economic political and trade issues around the world are almost all dealt with either through bilateral agreements between nations or by specialised bodies set up for that purpose the world bank imf eu asean nato wto and so on in all of these fields the un is little more than an irrelevance even where the un does get involved in international affairs such as in the libyan crisis of 2011 it is other bodies in that case nato which serve as the vehicle for international cooperation 1 1 bolopion philippe after libya the question to protect or depose los angeles times 25th august 2011
test-international-ghbunhf-pro01a,main purpose of un to prevent war has clearly not been achieved the un was set up with the express purpose of preventing global wars yet it has done absolutely nothing to prevent them indeed the un has often served merely as a forum for countries to abuse and criticise each other rather than resolve disputes peacefully in some cases such as the 2003 invasion of iraq un resolutions have arguably been used as a justification for wars rather than to prevent them research shows that the number of armed conflicts in the world rose steadily in the years after 1945 and has only begun to plateau or fall since the end of the cold war 1 1 harrison mark amp wolf nikolaus the frequency of wars university of warwick 10th march 2011
test-international-ghbunhf-pro03a,un decision making procedures are very inefficient the un displays all the worst traits of bureaucracies the world over the general assembly is little more than a forum for world leaders and ambassadors to lambast each other the security council is systemically unable to take decisive action in many of the world s trouble spots due to its outdated permanent membership structure which gives five nations a totally disproportionate power to prevent the world body from acting against their interests in the un s 65 years the veto has been used nearly 300 times 1 1 general analysis on the security council veto global policy forum website
test-international-ghbunhf-pro04a,many un bodies are corrupt or compromised as mentioned above the human rights council consists of some the worst human rights abusers in the world the ngo un watch has accused the hrc focusing almost exclusively on alleged human rights abuses by israel to the exclusion of almost every other country 1 there have been widespread allegations of corruption in un bodies 2 it is for these reasons that the us long refused to pay its full dues to the united nations and threatens to do so again in future as well as withholding funding from unesco in 2011 after it voted to recognise palestine as an independent state 3 1 anti israel resolutions at the hrc un watch 2011 2 corruption at the heart of the united nations the economist 9th august 2005 3 us cuts unesco funds over vote for palestinian seat bbc website 31st october 2011
test-international-ghbunhf-con02a,the un has been at the forefront of promoting respect for international law and human rights when the united nations was founded in 1945 the idea of international law in so far as it had any meaning was little more than the customary behaviour of states towards each other over the succeeding 60 years the un and its various offices and organs have taken a lead role in codifying and promoting the concept of international law and the protection of human rights for example the crime of genocide was first enshrined in international law in the 1948 convention on the prevention and punishment of the crime of genocide 1 1 united states holocaust memorial museum what is genocide
test-international-ghbunhf-con05a,as world becomes more globalised the need for a global forum for resolving problems becomes ever more important in a globalised economy nations depend on each other as never before and the costs of war and conflict grow ever higher so it is more important than ever than countries have a forum for resolving their disputes and simply talking to each other regional bodies such as the eu or asean can perform some of these functions and specialised bodies such as the wto some others but there can never be a substitute for the global forum provided by the un if the united nations did not exist we would have to invent it 1 1 hammarskjold dag do we need the united nations address to the students association copenhagen 2nd may 1959 www un org depts dhl dag docs needun pdf
test-international-ghbunhf-con04a,solution to problems of un is to reform outdated structures it is undeniably true that some of the un s procedures need to be improved and standards of financial transparency improved however this is true of many governments and international organisations not just the un the answer to the un s problems is not to give up on it but rather reform it for the 21st century including perhaps changing or augmenting the permanent membership of the security council to reflect the reality of the modern world 1 1 london jacqueline reform of the united nations security council international affairs and foreign policy institute 29th june 2007
test-international-ghbunhf-con03a,many un organs carry out valuable work around the world the united nations is far more than simply a debating forum it does a massive amount of vital work around the world through its other organs examples of these are the world health organisation who unesco unicef the international court of justice icj and the high commissioner for refugees unhcr among many others 1 even if the slow speed of diplomacy at the un general assembly can sometimes be frustrating the idea that the united nations as a whole has failed simply does not take account of all these very important bodies furthermore the un remains one of the most respected of international organisations among ordinary citizens 1 united nations structure and organisation united nations 2011
test-international-ghbunhf-con01a,the un has performed a valuable service in preventing wars and in peacekeeping it is clearly unrealistic to imagine that the united nations could prevent all wars but nonetheless it has been successful at negotiating peaceful resolutions to international disputes it has also authorised military force to defend countries from unprovoked attacks kuwait and south korea to name just two owe their freedom to un action finally un peacekeepers do vital work all over the world from cyprus to korea 1 1 what is peacekeeping united nations 2011
test-international-aghwrem-pro05a,regional factors favour re engagement myanmar has continuing economic and political relations with many other countries including members of the asean and significantly china which is also the source of a large proportion of foreign investment in myanmar these countries some of which are major economic and political partners of the us and the eu do not share the same attitude about the legitimacy of the myanmar government and the approach that should be taken towards it for the purposes of regional stability it would be better for the us and the eu to align their positions with the others this reduces the risk of diplomatic rifts which could destabilise the region further if the international community presents a united viewpoint on what steps myanmar should take to improve its democracy such steps are more likely to be taken
test-international-aghwrem-pro01a,states should not be isolated on political grounds the isolation of myanmar by some of the developed western powers is arbitrary and marked by hypocrisy the real reasons for the stance taken by these countries are political there is little consistency in the attitude taken towards other governments and dictatorships across the world that also have questionable human rights records saudi arabia and egypt to name a few but either offer other strategic and economic benefits or are much more influential in international affairs than myanmar myanmar is only part of a group of countries also including cuba and north korea whose economic and political policies have remained relatively opaque to arm twisting by the us and the eu it is unfair to impose sanctions on and isolate myanmar on this basis especially in an emerging multi polar international environment
test-international-ehbfe-con04a,subsidiarity will deal with regional identities problem federalism and subsidiarity that things should be dealt with at the lowest most local level possible 1 can allow for regional identities in a way national states cannot for example for northern ireland corsica basque region lombardy in a federal europe such peoples would not feel under threat from a dominant culture and long running conflicts could be resolved as issues of sovereignty become less relevant within the new political structures 1 europa subsidiarity
test-international-ehbfe-con03a,the concept of federalism lacks political support euroscepticism is highest in latvia the united kingdom and hungary with only 25 32 viewing membership as a good thing belief that the citizen s country has benefited from eu membership is lowest below 50 in the uk hungary latvia italy austria sweden and bulgaria a significant minority 36 do not tend to trust the european parliament the european parliament does not command the same sense of respect as national parliaments nor the connection with ordinary people 1 1 directorate general for communication eurobarometer 71 public opinion in the european union
test-international-iiahwagit-pro02a,poaching is becoming more advanced a stronger militarised approach is needed as poaching is becoming far more advanced poachers now operate with high calibre rifles night vision scopes silencers and use helicopters to hunt their prey 1 these methods are used particularly against rhinoceroses in south africa whose horns have become extremely valuable on the asian market for their supposed medical properties 2 in response to this south african rangers are being given specialised training and use their own aerial surveillance to track poachers down with success 3 supporting the argument for a militarised response to protect endangered animals 1 wwf african rhino poaching crisis 2 zapwing the rhino poaching crisis 3 ibid
test-international-iiahwagit-pro05a,the justice system does not currently work a major failing in current anti poaching operations is that the poachers are rarely prosecuted african legal systems rarely prioritise poaching as a serious crime with offenders usually receiving trivial fines1 one of the major reasons for the western black rhinoceros extinction in 2011 was the complete lack of sentencing for any of the poachers who were captured 1 the system also fails to prosecute the brains behind many of the operations due to poor investigative methods this creates an impression in the minds of the poachers that they can operate with impunity 2 1 mathur a western black rhino poached out of existence declared extinct slack anti poaching efforts responsible 2 welz a the war on african poaching is militarization fated to fail
test-international-iiahwagit-pro01a,natural habitats being are destroyed a tougher approach to the protection of animals is needed to prevent their natural habitats from being destroyed by locals as humans expand their agricultural activity in africa they are destroying the environments of endangered animals and pushing others towards being endangered due to an increase in large scale cotton plantations and food crops the west african lion has seen a marked decrease in population numbering less than 400 in early 2014 1 tougher protection such as fencing off areas from human activity has been suggested and has seen success in south africa 2 1 bbc lions facing extinction in west africa 2 morelle r fencing off wild lions from humans could save them
test-international-iiahwagit-pro03a,endangered animals are a source of pride for african countries endangered animals warrant a tougher degree of protection in africa as they have notable cultural significance some groups believe that african elephants have mystic powers attached to them and have coveted them for centuries 1 african lions have been depicted on the coat of arms for states and institutions both past and present 2 they are intrinsically linked with africa s past and its identity the extinction of these animals therefore would have a negative cultural impact and should be prevented 1 university of california los angeles elephant the animal and its ivory in african culture 2 coleman q the importance of african lions
test-international-iiahwagit-pro04a,poaching is linked to terrorism stronger protection of animals should be implemented to reduce the funding for terrorist groups certain terrorist organisations use the illegal ivory and horn trade as funding for their operations al shabaab the lord s resistance army lra and the sudanese janjaweed all use the illicit trade as a source of income with the former using the trade for 40 of its expenditure 1 this enables them to carry out attacks such as the 2013 westgate siege in kenya 2 tougher protection of endangered animals would reduce the ability of these groups to fund themselves in turn this would decrease their operational capability increasing stability in africa 1 stewart c illegal ivory trade funds al shabaab s terrorist attacks 2 tackett c how elephant poaching helped fund kenya terrorist attack
test-international-iiahwagit-con02a,fewer human deaths fewer large beasts will lead to fewer deaths in africa some endangered animals are aggressive and will attack humans hippopotamuses kill in excess of three hundred humans a year in africa with other animals such as the elephant and lion also causing many fatalities 1 footage released in early 2014 of a bull elephant attacking a tourist s car in kruger national park south africa demonstrated the continued threat these animals cause 2 tougher protection would result in higher numbers of these animals which increases the risk to human lives 1 animal danger most dangerous animals 2 withnall a rampaging bull elephant flips over british tourist car in kruger park
test-international-iiahwagit-con01a,african countries have little money to spare africa has some of the least developed countries in the world making extensive protection of endangered animals unviable many african countries are burdened by the more pressing issues of civil war large debts poverty and economic underdevelopment 1 these factors already draw significant amounts of money from limited budgets tanzania for example has revenue of 5 571 billion and an expenditure of 6 706 billion 2 increased expenditure on animal protection projects would only serve to worsen this budget deficit 1 simensen j africa the causes of under development and the challenges of globalisation 2 the world factbook tanzania
test-international-epvhwhranet-pro03a,reform treaties are too important to be left to politicians of the day decisions that affect the national sovereignty of a country should not just be left to elected politicians who have power for a limited time but should be given to the citizens through direct vote the nature of the lisbon treaty changed the relationship between member states and brussels it is clearly a constitutional issue and therefore needs to be ratified by all citizens the blair labour government held referenda on a whole range of constitutional changes including not only devolution in scotland wales and northern ireland but even on whether individual cities should have directly elected mayors
test-international-epvhwhranet-con02a,if all member states held a referendum on all eu treaties nothing would get passed the pure size and logistics of the european union is such that if every member state had to hold a referendum on all eu treaties no eu treaties would get enacted it is too likely that one of the member states will vote against a motion the eu should be able to vote on issues without consulting the citizens of all member states in the uk legislation is voted on in parliament which is made of constituency representatives the concept for government s voting in representation of their countries within the eu is the same furthermore the uk did not hold a referendum on the war with iraq so why should a referendum be held for issues of lesser importance
test-international-epvhwhranet-con04a,voters do not understand or care about eu reforms they would have found the legal jargon off putting and a detailed knowledge of the existing eu treaties is necessary to understand the amendments proposed 1 they have limited understanding of the current system and therefore cannot evaluate how reform treaties would benefit or harm the eu and their nation s interest due to this lack of understanding citizens are too likely to be swayed by media bias and anti europe campaigners all this is shown by the low turnout in european parliament elections elected representatives on the other hand do understand the impact of the treaties and therefore can make an informed decision on the behalf of their people and in the nation s interest 1 an unloved parliament the economist 7 may 2009 viewed on 13 june 2011 elections 2009 eu4journalists viewed on 13 june 2011
test-international-epvhwhranet-con01a,significant changes in the past have not been put to popular vote in the past treaties with more far reaching consequences have been ratified by ruling parliaments without ever going to popular vote for example the 1986 act establishing a single market and the 1996 maastricht treaty these treaties gave the eu power in economic regulation immigration and monetary policy and yet were not put to majority voting it was understood that progress was important and popular voting could halt progress if these changes were made it is nonsensical that treaties with less significance should use a referendum
test-international-aglhrilhb-pro03a,international prosecution encourages domestic justice by introducing internationally based prosecution the laws are able to effectively filter down into the domestic system the international system takes care of powerful offenders who might otherwise not receive a fair trial or be brought to justice this then allows domestic courts to prosecute those involved in the crimes at a lower level this has worked in ivory coast where the former leader was brought to face charges committed at home and also helped stabilize the situation in the country 1 1 smith david laurent gbagbo appears before international criminal court thegurdian com 5 december 2011
test-international-aglhrilhb-con03a,fear of prosecutions cause leaders to do more damage instead of giving up fighting leaders continue to fight disrupting the ability of a country to move on for fear of prosecution pol pot for example rebuilt armies and continued to fight long after his regime was overthrown killing thousands more people had an amnesty been offered he might well have given up and allowed the country to heal with far less death joseph kony also continues to plague uganda from within bush land even though he has offered to surrender for amnesty because the icc refuses to grant him any indemnity for his crimes 1 1 bbc news africa lra leader joseph kony in surrender talks with car bbc co uk 20 november 2013
test-international-aglhrilhb-con01a,peace more important than justice in practice prosecutions often come at the expense of other forms of reconciliation for instance before truth and reconciliation commissions can work amnesties have to be given for people to be willing to tell their stories in order for people to put down weapons or agree to tell stories prosecutions must be given up this is evident with the conflict is south sudan the opposition which had signed the ceasefire agreement to restore stability in the region breached it and started fighting again when many of its members were indicted for the crimes they had committed 1 in such case the most important thing is to prevent future atrocities as healing can only start when there is no conflict or atrocities going on 1 deustche welle south sudan rebels strike oil centre breaching ceasefire allafrica com 18 february 2014
test-international-siacphbnt-pro03a,technology is building a platform for sharing ideas entrepreneurialism can be encouraged through an awareness and sharing of new ideas the technological revolution has provided a platform for personal expression delivery of up to date news and the vital sharing of local ideas and thoughts in nigeria the co creation hub has emerged encouraging an entrepreneurial spirit further umuntu and mimiboards are connecting individual communities to the web by encouraging local content creation 1 such platforms are enabling the transfer of knowledge and innovative ideas innovative solutions are being introduced to routine problems such as mafuta go an app to find the best price for petrol christine ampaire 1 see further readings co creation hub nigeria 2013
test-international-siacphbnt-con04a,technology has only benefited private companies ultimately technology its provision distribution and function is based on a business model profits are sought and losers emerge the technology hype has attracted global technology giants ranging from ibm to google a key issue as to whether entrepreneurialism can emerge amongst youths and technology used sustainably the monopolisation of technology markets by multinational companies puts constraints on the ability for small businesses to break through any profits created are not recirculated in their locality or africa but return to the country of origin for entrepreneurialism to be gained and youth jobs emerge the technological giants investing in africa s rising future need to partner with communities and small businesses
test-international-siacphbnt-con03a,technology remains insecure and a security risk the internet remains at risk cybersecurity is a key concern and the prevalence of hacking events across africa identifies the need to promote security for the new digital users cyber crime costs the kenyan government around ksh 2 billion mutegi 2013 and affects around 70 of south africans in order to encourage more users in technology their safety against fraud hacking and identity theft needs to be prioritised without security technology can t help entrepreneurs as customer details business plans etc can t be kept private
